id_compra,data,estado,cidade,vendedor,produto,sku,cor,quantidade,valor_total,lucro_total,forma_pagamento,cliente_nome,cpf,idade,comportamento
800,2026-03-26 08:46:04.166420,RS,Porto Alegre,Patrícia,Tenis Zallur Esportivo A2,A1-PRE,Preto,1,200,90,Pix,Julia Santos,983.111.580-68,18,impulsivo
932,2026-03-26 08:46:04.167423,PE,Recife,Larissa,Tenis Zallur Air A14,A13-AZU,Azul,1,270,135,Pix,Pedro Santos,681.793.363-43,44,conservador
1039,2026-03-26 08:46:04.168419,RS,Porto Alegre,Lucas,Tenis Zallur Comfort A6,A5-VER,Vermelho,2,340,124,Pix,João Santos,576.314.323-59,30,equilibrado
1294,2026-03-26 08:46:04.171411,MG,Belo Horizonte,Mariana,Tenis Zallur Ultra A13,A12-VER,Vermelho,1,400,176,Boleto,Carlos Santos,616.334.730-16,46,conservador
1670,2026-03-26 08:46:04.177426,MG,Belo Horizonte,Mariana,Tenis Zallur Pro A10,A9-CIN,Cinza,1,280,107,Cartão de Crédito,Carlos Souza,982.788.747-22,41,conservador
1797,2026-03-26 08:46:04.179412,RJ,Rio de Janeiro,Carlos,Tenis Zallur Lifestyle A8,A7-CIN,Cinza,1,190,91,Cartão de Crédito,Pedro Oliveira,214.264.730-84,53,conservador
1849,2026-03-26 08:46:04.179412,PR,Curitiba,Bruno,Tenis Zallur Air A14,A13-PRE,Preto,3,810,258,Pix,Pedro Souza,585.357.701-15,20,impulsivo
2282,2026-03-26 09:46:04.185422,RS,Porto Alegre,Lucas,Tenis Zallur Pro A10,A9-BRA,Branco,1,280,100,Boleto,Fernanda Pereira,591.841.904-98,34,equilibrado
311,2026-03-26 10:46:04.158430,PR,Curitiba,Bruno,Tenis Zallur Esportivo A2,A1-BRA,Branco,2,400,132,Cartão de Crédito,Ana Oliveira,244.191.115-83,35,equilibrado
1055,2026-03-26 10:46:04.168419,RS,Porto Alegre,Lucas,Tenis Zallur Air A14,A13-AZU,Azul,1,270,135,Pix,Fernanda Santos,956.994.137-64,49,conservador
1298,2026-03-26 10:46:04.171411,BA,Salvador,Camila,Tenis Zallur Esportivo A2,A1-PRE,Preto,1,200,90,Boleto,Carlos Oliveira,761.669.888-56,57,conservador
1349,2026-03-26 10:46:04.171411,PR,Curitiba,Juliana,Tenis Zallur Running A3,A2-PRE,Preto,3,750,240,Pix,Pedro Silva,989.116.781-11,20,impulsivo
2670,2026-03-26 10:46:04.190408,RJ,Rio de Janeiro,Carlos,Tenis Zallur Max A12,A11-AZU,Azul,1,320,135,Boleto,Julia Costa,760.208.708-49,63,conservador
2878,2026-03-26 10:46:04.193428,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Pro A10,A9-BRA,Branco,1,280,100,Cartão de Crédito,Pedro Costa,484.694.816-14,25,equilibrado
2902,2026-03-26 10:46:04.193428,BA,Salvador,Camila,Tenis Zallur Elite A11,A10-BRA,Branco,2,700,286,Cartão de Crédito,João Santos,783.991.632-85,33,equilibrado
59,2026-03-26 11:46:04.154422,PE,Recife,Diego,Tenis Zallur Running A3,A2-BRA,Branco,1,250,80,Cartão de Crédito,Julia Souza,439.407.660-86,64,conservador
97,2026-03-26 11:46:04.154422,SP,São Paulo,Thales,Tenis Zallur Max A12,A11-AZU,Azul,2,640,270,Boleto,Pedro Santos,156.704.885-83,29,equilibrado
505,2026-03-26 11:46:04.161419,MG,Belo Horizonte,Mariana,Tenis Zallur Flex A9,A8-CIN,Cinza,2,420,138,Pix,Ana Souza,123.324.620-93,36,equilibrado
767,2026-03-26 11:46:04.165422,PE,Recife,Diego,Tenis Zallur Lifestyle A8,A7-VER,Vermelho,1,190,78,Cartão de Crédito,Pedro Pereira,807.656.920-92,41,conservador
1420,2026-03-26 11:46:04.172408,BA,Salvador,Rafael,Tenis Zallur Comfort A6,A5-BRA,Branco,1,170,53,Pix,Lucas Souza,987.191.929-87,37,equilibrado
1631,2026-03-26 11:46:04.176421,MG,Belo Horizonte,João,Tenis Zallur Comfort A6,A5-CIN,Cinza,1,170,65,Pix,Carlos Santos,795.399.208-15,49,conservador
555,2026-03-26 12:46:04.162422,MG,Belo Horizonte,Mariana,Tenis Zallur Performance A7,A6-BRA,Branco,1,300,115,Pix,Lucas Souza,909.461.321-47,62,conservador
625,2026-03-26 12:46:04.163421,RJ,Rio de Janeiro,Carlos,Tenis Zallur Casual A1,A0-CIN,Cinza,2,300,128,Pix,Lucas Silva,446.423.162-62,38,equilibrado
1472,2026-03-26 12:46:04.172408,BA,Salvador,Camila,Tenis Zallur Performance A7,A6-BRA,Branco,1,300,115,Cartão de Crédito,Lucas Souza,819.287.675-79,49,conservador
1738,2026-03-26 13:46:04.178412,PR,Curitiba,Bruno,Tenis Zallur Ultra A13,A12-VER,Vermelho,1,400,176,Cartão de Crédito,Lucas Pereira,483.149.638-85,53,conservador
2807,2026-03-26 13:46:04.192414,PR,Curitiba,Juliana,Tenis Zallur Max A12,A11-CIN,Cinza,1,320,106,Cartão de Crédito,Lucas Silva,667.519.837-99,55,conservador
168,2026-03-26 14:46:04.155423,MG,Belo Horizonte,Mariana,Tenis Zallur Air A14,A13-PRE,Preto,1,270,86,Cartão de Crédito,Mariana Santos,437.997.640-84,37,equilibrado
573,2026-03-26 14:46:04.162422,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Flex A9,A8-BRA,Branco,1,210,103,Cartão de Crédito,Julia Silva,243.128.106-62,33,equilibrado
1057,2026-03-26 14:46:04.168419,BA,Salvador,Camila,Tenis Zallur Lifestyle A8,A7-PRE,Preto,1,190,62,Boleto,Julia Silva,356.835.865-89,42,conservador
1184,2026-03-26 14:46:04.169418,MG,Belo Horizonte,João,Tenis Zallur Max A12,A11-BRA,Branco,2,640,238,Pix,Julia Santos,179.132.517-32,36,equilibrado
1609,2026-03-26 14:46:04.176421,BA,Salvador,Rafael,Tenis Zallur Zoom A15,A14-BRA,Branco,1,230,80,Pix,Fernanda Souza,628.452.348-68,54,conservador
1977,2026-03-26 14:46:04.181412,PR,Curitiba,Bruno,Tenis Zallur Pro A10,A9-CIN,Cinza,1,280,107,Boleto,Ana Silva,520.956.402-11,54,conservador
2158,2026-03-26 14:46:04.183417,MG,Belo Horizonte,João,Tenis Zallur Running A3,A2-PRE,Preto,1,250,80,Cartão de Crédito,Ana Silva,110.676.206-97,47,conservador
2359,2026-03-26 14:46:04.186423,PR,Curitiba,Bruno,Tenis Zallur Zoom A15,A14-AZU,Azul,1,230,73,Boleto,Julia Silva,634.137.410-16,57,conservador
1618,2026-03-26 15:46:04.176421,PR,Curitiba,Juliana,Tenis Zallur Flex A9,A8-VER,Vermelho,1,210,71,Pix,Lucas Pereira,652.591.540-15,55,conservador
237,2026-03-26 16:46:04.156420,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Pro A10,A9-VER,Vermelho,1,280,99,Boleto,Ana Costa,382.664.771-40,21,impulsivo
2652,2026-03-26 16:46:04.189408,BA,Salvador,Camila,Tenis Zallur Esportivo A2,A1-AZU,Azul,1,200,77,Boleto,Fernanda Silva,678.368.610-13,33,equilibrado
244,2026-03-26 17:46:04.156420,PE,Recife,Larissa,Tenis Zallur Zoom A15,A14-AZU,Azul,2,460,146,Boleto,Mariana Oliveira,458.538.239-29,29,equilibrado
2175,2026-03-26 17:46:04.184422,RJ,Rio de Janeiro,Carlos,Tenis Zallur Lifestyle A8,A7-CIN,Cinza,1,190,91,Pix,Pedro Pereira,796.820.675-65,55,conservador
2887,2026-03-26 17:46:04.193428,PE,Recife,Diego,Tenis Zallur Casual A1,A0-AZU,Azul,1,150,70,Boleto,Pedro Santos,306.597.774-41,64,conservador
2696,2026-03-26 18:46:04.190408,PE,Recife,Diego,Tenis Zallur Classic A5,A4-BRA,Branco,1,220,76,Boleto,Fernanda Santos,880.898.484-36,39,equilibrado
695,2026-03-26 19:46:04.164424,PE,Recife,Diego,Tenis Zallur Air A14,A13-AZU,Azul,1,270,135,Cartão de Crédito,Lucas Costa,803.430.801-20,46,conservador
888,2026-03-26 19:46:04.166420,PE,Recife,Diego,Tenis Zallur Esportivo A2,A1-AZU,Azul,1,200,77,Pix,Mariana Oliveira,579.445.334-61,53,conservador
1535,2026-03-26 19:46:04.175408,PE,Recife,Diego,Tenis Zallur Performance A7,A6-CIN,Cinza,1,300,99,Pix,João Costa,855.884.799-12,50,conservador
2171,2026-03-26 19:46:04.183417,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Casual A1,A0-BRA,Branco,1,150,69,Boleto,Ana Silva,969.661.798-62,35,equilibrado
38,2026-03-26 20:46:04.153423,PR,Curitiba,Juliana,Tenis Zallur Street A4,A3-VER,Vermelho,2,360,112,Boleto,Pedro Souza,655.993.295-94,30,equilibrado
157,2026-03-26 20:46:04.155423,PR,Curitiba,Bruno,Tenis Zallur Street A4,A3-PRE,Preto,2,360,162,Boleto,João Silva,798.892.863-10,31,equilibrado
976,2026-03-26 20:46:04.167423,RS,Porto Alegre,Patrícia,Tenis Zallur Performance A7,A6-BRA,Branco,1,300,115,Pix,Julia Souza,123.384.176-60,26,equilibrado
1583,2026-03-26 20:46:04.176421,BA,Salvador,Rafael,Tenis Zallur Performance A7,A6-PRE,Preto,2,600,240,Cartão de Crédito,Ana Pereira,529.715.346-52,39,equilibrado
2834,2026-03-26 20:46:04.193428,PE,Recife,Diego,Tenis Zallur Performance A7,A6-CIN,Cinza,1,300,99,Boleto,Carlos Santos,194.143.992-52,43,conservador
2983,2026-03-26 20:46:04.195426,RS,Porto Alegre,Lucas,Tenis Zallur Air A14,A13-BRA,Branco,1,270,97,Cartão de Crédito,Lucas Pereira,831.377.741-70,22,impulsivo
511,2026-03-26 21:46:04.161419,BA,Salvador,Rafael,Tenis Zallur Lifestyle A8,A7-CIN,Cinza,1,190,91,Pix,Fernanda Oliveira,348.446.196-22,39,equilibrado
646,2026-03-26 21:46:04.163421,PR,Curitiba,Bruno,Tenis Zallur Esportivo A2,A1-CIN,Cinza,1,200,89,Pix,Pedro Santos,988.595.838-13,44,conservador
1104,2026-03-26 21:46:04.169418,SP,São Paulo,Amanda,Tenis Zallur Performance A7,A6-CIN,Cinza,1,300,99,Pix,Ana Oliveira,661.560.936-57,54,conservador
1267,2026-03-26 21:46:04.170425,MG,Belo Horizonte,Mariana,Tenis Zallur Esportivo A2,A1-AZU,Azul,1,200,77,Cartão de Crédito,João Santos,693.956.945-74,38,equilibrado
2407,2026-03-26 21:46:04.186423,BA,Salvador,Rafael,Tenis Zallur Air A14,A13-PRE,Preto,1,270,86,Pix,Carlos Silva,385.310.174-54,55,conservador
107,2026-03-26 22:46:04.154422,BA,Salvador,Camila,Tenis Zallur Flex A9,A8-VER,Vermelho,3,630,213,Boleto,João Costa,704.531.263-84,22,impulsivo
754,2026-03-26 22:46:04.165422,SP,São Paulo,Amanda,Tenis Zallur Performance A7,A6-PRE,Preto,1,300,120,Cartão de Crédito,Lucas Santos,850.102.352-68,47,conservador
1135,2026-03-26 22:46:04.169418,PE,Recife,Larissa,Tenis Zallur Elite A11,A10-CIN,Cinza,2,700,318,Pix,Julia Costa,105.469.567-44,26,equilibrado
2190,2026-03-26 22:46:04.184422,BA,Salvador,Rafael,Tenis Zallur Air A14,A13-VER,Vermelho,2,540,242,Boleto,Fernanda Costa,957.226.853-79,29,equilibrado
2280,2026-03-26 22:46:04.185422,RJ,Rio de Janeiro,Carlos,Tenis Zallur Air A14,A13-PRE,Preto,3,810,258,Cartão de Crédito,João Pereira,297.707.198-37,20,impulsivo
2758,2026-03-26 22:46:04.191416,PE,Recife,Diego,Tenis Zallur Comfort A6,A5-PRE,Preto,1,170,78,Pix,João Costa,327.512.931-25,63,conservador
1220,2026-03-26 23:46:04.170425,PR,Curitiba,Juliana,Tenis Zallur Pro A10,A9-CIN,Cinza,2,560,214,Pix,João Santos,365.951.288-47,22,impulsivo
1584,2026-03-26 23:46:04.176421,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Max A12,A11-CIN,Cinza,1,320,106,Boleto,Pedro Oliveira,631.115.324-92,42,conservador
2326,2026-03-26 23:46:04.185422,RS,Porto Alegre,Lucas,Tenis Zallur Performance A7,A6-CIN,Cinza,2,600,198,Cartão de Crédito,Pedro Santos,336.447.860-49,35,equilibrado
1630,2026-03-27 00:46:04.176421,PR,Curitiba,Bruno,Tenis Zallur Classic A5,A4-VER,Vermelho,1,220,89,Boleto,Ana Costa,105.875.337-56,38,equilibrado
1599,2026-03-27 00:46:04.176421,BA,Salvador,Rafael,Tenis Zallur Street A4,A3-PRE,Preto,1,180,81,Boleto,João Silva,120.642.428-12,26,equilibrado
2100,2026-03-27 00:46:04.183417,MG,Belo Horizonte,Mariana,Tenis Zallur Esportivo A2,A1-VER,Vermelho,1,200,66,Cartão de Crédito,Julia Souza,356.473.854-14,47,conservador
2608,2026-03-27 00:46:04.188423,PR,Curitiba,Juliana,Tenis Zallur Esportivo A2,A1-CIN,Cinza,2,400,178,Boleto,Fernanda Silva,455.455.424-87,39,equilibrado
1611,2026-03-27 01:46:04.176421,SP,São Paulo,Amanda,Tenis Zallur Street A4,A3-BRA,Branco,1,180,62,Cartão de Crédito,Ana Santos,336.710.447-53,31,equilibrado
2011,2026-03-27 01:46:04.181412,BA,Salvador,Camila,Tenis Zallur Casual A1,A0-VER,Vermelho,1,150,75,Boleto,Mariana Silva,800.571.263-38,61,conservador
2861,2026-03-27 01:46:04.193428,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Max A12,A11-AZU,Azul,1,320,135,Cartão de Crédito,Carlos Oliveira,304.183.560-86,50,conservador
2894,2026-03-27 01:46:04.193428,MG,Belo Horizonte,João,Tenis Zallur Flex A9,A8-AZU,Azul,1,210,80,Cartão de Crédito,João Pereira,917.435.764-10,18,impulsivo
1898,2026-03-27 02:46:04.180413,BA,Salvador,Camila,Tenis Zallur Running A3,A2-CIN,Cinza,1,250,83,Pix,Pedro Pereira,659.373.451-66,62,conservador
2213,2026-03-27 02:46:04.184422,PE,Recife,Larissa,Tenis Zallur Comfort A6,A5-BRA,Branco,1,170,53,Cartão de Crédito,Ana Santos,581.486.313-79,33,equilibrado
1131,2026-03-27 03:46:04.169418,MG,Belo Horizonte,João,Tenis Zallur Zoom A15,A14-CIN,Cinza,1,230,77,Cartão de Crédito,Julia Santos,157.791.102-45,52,conservador
2086,2026-03-27 03:46:04.182411,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Flex A9,A8-AZU,Azul,2,420,160,Boleto,Mariana Pereira,286.541.284-10,38,equilibrado
594,2026-03-27 04:46:04.163421,PR,Curitiba,Juliana,Tenis Zallur Max A12,A11-VER,Vermelho,1,320,114,Pix,Lucas Souza,885.118.637-32,34,equilibrado
1927,2026-03-27 04:46:04.180413,PE,Recife,Diego,Tenis Zallur Performance A7,A6-CIN,Cinza,3,900,297,Cartão de Crédito,João Silva,619.785.515-61,20,impulsivo
2010,2026-03-27 04:46:04.181412,PR,Curitiba,Juliana,Tenis Zallur Running A3,A2-PRE,Preto,1,250,80,Boleto,Julia Silva,238.508.553-99,60,conservador
2341,2026-03-27 04:46:04.186423,RJ,Rio de Janeiro,Carlos,Tenis Zallur Casual A1,A0-VER,Vermelho,1,150,75,Cartão de Crédito,Mariana Costa,909.269.317-69,29,equilibrado
19,2026-03-27 05:46:04.153423,SP,São Paulo,Thales,Tenis Zallur Esportivo A2,A1-CIN,Cinza,1,200,89,Pix,João Costa,926.652.188-27,48,conservador
528,2026-03-27 05:46:04.162422,MG,Belo Horizonte,João,Tenis Zallur Lifestyle A8,A7-VER,Vermelho,1,190,78,Pix,Pedro Costa,386.948.732-77,65,conservador
656,2026-03-27 05:46:04.163421,PR,Curitiba,Juliana,Tenis Zallur Classic A5,A4-PRE,Preto,2,440,142,Boleto,Ana Costa,141.176.554-58,26,equilibrado
1478,2026-03-27 05:46:04.173425,BA,Salvador,Rafael,Tenis Zallur Street A4,A3-PRE,Preto,1,180,81,Pix,Fernanda Santos,829.747.433-74,59,conservador
373,2026-03-27 06:46:04.159418,PE,Recife,Larissa,Tenis Zallur Max A12,A11-VER,Vermelho,2,640,228,Cartão de Crédito,Julia Silva,264.214.707-78,21,impulsivo
1210,2026-03-27 07:46:04.170425,BA,Salvador,Rafael,Tenis Zallur Street A4,A3-CIN,Cinza,2,360,140,Boleto,Fernanda Silva,246.678.756-21,18,impulsivo
1425,2026-03-27 07:46:04.172408,MG,Belo Horizonte,João,Tenis Zallur Elite A11,A10-VER,Vermelho,1,350,109,Boleto,Mariana Pereira,970.633.142-37,24,impulsivo
1624,2026-03-27 07:46:04.176421,RS,Porto Alegre,Patrícia,Tenis Zallur Comfort A6,A5-BRA,Branco,3,510,159,Boleto,Lucas Oliveira,615.321.203-11,20,impulsivo
2132,2026-03-27 07:46:04.183417,MG,Belo Horizonte,Mariana,Tenis Zallur Max A12,A11-BRA,Branco,2,640,238,Cartão de Crédito,Mariana Santos,978.581.695-21,25,equilibrado
2867,2026-03-27 07:46:04.193428,BA,Salvador,Camila,Tenis Zallur Flex A9,A8-PRE,Preto,1,210,78,Pix,Mariana Santos,911.692.616-34,38,equilibrado
2874,2026-03-27 07:46:04.193428,RS,Porto Alegre,Lucas,Tenis Zallur Street A4,A3-CIN,Cinza,2,360,140,Boleto,Ana Oliveira,864.902.579-41,34,equilibrado
2988,2026-03-27 07:46:04.195426,SP,São Paulo,Amanda,Tenis Zallur Lifestyle A8,A7-BRA,Branco,2,380,120,Boleto,Fernanda Costa,107.608.180-15,30,equilibrado
2069,2026-03-27 08:46:04.182411,PR,Curitiba,Juliana,Tenis Zallur Flex A9,A8-AZU,Azul,1,210,80,Boleto,João Silva,624.103.210-13,27,equilibrado
356,2026-03-27 09:46:04.159418,PE,Recife,Diego,Tenis Zallur Casual A1,A0-VER,Vermelho,2,300,150,Cartão de Crédito,Mariana Santos,197.976.579-78,34,equilibrado
676,2026-03-27 09:46:04.164424,MG,Belo Horizonte,João,Tenis Zallur Performance A7,A6-VER,Vermelho,1,300,95,Cartão de Crédito,Carlos Pereira,312.914.194-25,43,conservador
1891,2026-03-27 09:46:04.180413,PR,Curitiba,Juliana,Tenis Zallur Ultra A13,A12-AZU,Azul,2,800,352,Pix,Fernanda Oliveira,131.275.449-47,33,equilibrado
2709,2026-03-27 09:46:04.190408,PE,Recife,Larissa,Tenis Zallur Ultra A13,A12-VER,Vermelho,1,400,176,Pix,Fernanda Santos,988.838.598-21,59,conservador
704,2026-03-27 10:46:04.165422,RS,Porto Alegre,Patrícia,Tenis Zallur Performance A7,A6-CIN,Cinza,1,300,99,Cartão de Crédito,Fernanda Santos,297.860.875-13,23,impulsivo
1972,2026-03-27 10:46:04.181412,BA,Salvador,Rafael,Tenis Zallur Comfort A6,A5-CIN,Cinza,1,170,65,Cartão de Crédito,Julia Oliveira,798.223.503-56,54,conservador
2686,2026-03-27 10:46:04.190408,SP,São Paulo,Thales,Tenis Zallur Running A3,A2-BRA,Branco,2,500,160,Cartão de Crédito,Lucas Pereira,980.965.363-66,33,equilibrado
85,2026-03-27 11:46:04.154422,RS,Porto Alegre,Patrícia,Tenis Zallur Air A14,A13-AZU,Azul,3,810,405,Boleto,Mariana Souza,706.904.941-43,22,impulsivo
939,2026-03-27 11:46:04.167423,RS,Porto Alegre,Patrícia,Tenis Zallur Lifestyle A8,A7-PRE,Preto,2,380,124,Pix,Carlos Pereira,545.278.398-24,37,equilibrado
2239,2026-03-27 11:46:04.184422,RS,Porto Alegre,Lucas,Tenis Zallur Esportivo A2,A1-VER,Vermelho,1,200,66,Boleto,Pedro Souza,638.874.694-11,29,equilibrado
374,2026-03-27 12:46:04.159418,SP,São Paulo,Thales,Tenis Zallur Max A12,A11-PRE,Preto,1,320,117,Cartão de Crédito,Mariana Pereira,717.694.305-57,43,conservador
422,2026-03-27 12:46:04.160422,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Esportivo A2,A1-VER,Vermelho,1,200,66,Pix,Julia Silva,546.631.114-76,39,equilibrado
772,2026-03-27 12:46:04.165422,MG,Belo Horizonte,João,Tenis Zallur Max A12,A11-CIN,Cinza,1,320,106,Pix,Mariana Santos,292.949.566-32,62,conservador
967,2026-03-27 12:46:04.167423,BA,Salvador,Rafael,Tenis Zallur Flex A9,A8-CIN,Cinza,1,210,69,Boleto,Julia Santos,864.331.897-49,37,equilibrado
1458,2026-03-27 12:46:04.172408,RJ,Rio de Janeiro,Carlos,Tenis Zallur Pro A10,A9-AZU,Azul,1,280,85,Boleto,Fernanda Santos,580.696.806-36,48,conservador
1176,2026-03-27 13:46:04.169418,BA,Salvador,Rafael,Tenis Zallur Lifestyle A8,A7-PRE,Preto,3,570,186,Boleto,Mariana Oliveira,703.240.628-53,22,impulsivo
1204,2026-03-27 13:46:04.170425,PE,Recife,Diego,Tenis Zallur Ultra A13,A12-CIN,Cinza,1,400,160,Cartão de Crédito,Ana Costa,656.234.470-36,63,conservador
2742,2026-03-27 13:46:04.191416,RS,Porto Alegre,Lucas,Tenis Zallur Casual A1,A0-VER,Vermelho,2,300,150,Pix,Lucas Silva,293.113.797-75,25,equilibrado
2768,2026-03-27 13:46:04.192414,PE,Recife,Larissa,Tenis Zallur Performance A7,A6-BRA,Branco,1,300,115,Pix,Ana Pereira,833.333.123-45,62,conservador
91,2026-03-27 14:46:04.154422,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Flex A9,A8-VER,Vermelho,1,210,71,Pix,João Santos,436.103.774-82,63,conservador
317,2026-03-27 14:46:04.159418,RJ,Rio de Janeiro,Carlos,Tenis Zallur Classic A5,A4-CIN,Cinza,2,440,186,Boleto,Carlos Costa,627.929.548-38,18,impulsivo
973,2026-03-27 14:46:04.167423,MG,Belo Horizonte,Mariana,Tenis Zallur Zoom A15,A14-AZU,Azul,2,460,146,Boleto,Julia Costa,782.530.484-22,27,equilibrado
2618,2026-03-27 14:46:04.189408,RS,Porto Alegre,Patrícia,Tenis Zallur Comfort A6,A5-CIN,Cinza,1,170,65,Pix,Pedro Santos,347.238.522-10,26,equilibrado
1752,2026-03-27 15:46:04.178412,RJ,Rio de Janeiro,Carlos,Tenis Zallur Elite A11,A10-AZU,Azul,2,700,308,Cartão de Crédito,Mariana Souza,524.963.495-67,34,equilibrado
1917,2026-03-27 15:46:04.180413,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Classic A5,A4-PRE,Preto,1,220,71,Pix,Pedro Pereira,980.664.624-21,33,equilibrado
2411,2026-03-27 15:46:04.186423,PR,Curitiba,Juliana,Tenis Zallur Max A12,A11-BRA,Branco,1,320,119,Pix,Fernanda Pereira,897.702.207-95,65,conservador
2620,2026-03-27 15:46:04.189408,MG,Belo Horizonte,João,Tenis Zallur Street A4,A3-AZU,Azul,1,180,65,Pix,Pedro Santos,332.275.127-60,58,conservador
2804,2026-03-27 15:46:04.192414,BA,Salvador,Rafael,Tenis Zallur Lifestyle A8,A7-PRE,Preto,1,190,62,Cartão de Crédito,Pedro Souza,418.767.617-15,65,conservador
61,2026-03-27 16:46:04.154422,PE,Recife,Diego,Tenis Zallur Running A3,A2-AZU,Azul,2,500,232,Boleto,Carlos Silva,973.504.552-29,34,equilibrado
381,2026-03-27 16:46:04.160422,BA,Salvador,Camila,Tenis Zallur Casual A1,A0-PRE,Preto,1,150,66,Boleto,Ana Santos,410.733.801-90,40,conservador
605,2026-03-27 16:46:04.163421,BA,Salvador,Rafael,Tenis Zallur Classic A5,A4-AZU,Azul,1,220,104,Boleto,Carlos Santos,616.637.743-29,63,conservador
1266,2026-03-27 16:46:04.170425,PE,Recife,Larissa,Tenis Zallur Pro A10,A9-AZU,Azul,1,280,85,Cartão de Crédito,Ana Santos,787.564.655-57,58,conservador
2090,2026-03-27 16:46:04.182411,MG,Belo Horizonte,João,Tenis Zallur Lifestyle A8,A7-AZU,Azul,1,190,80,Pix,Julia Pereira,119.551.939-77,53,conservador
2400,2026-03-27 16:46:04.186423,PR,Curitiba,Bruno,Tenis Zallur Running A3,A2-AZU,Azul,1,250,116,Cartão de Crédito,Pedro Costa,260.594.315-55,58,conservador
370,2026-03-27 17:46:04.159418,RS,Porto Alegre,Patrícia,Tenis Zallur Max A12,A11-BRA,Branco,1,320,119,Pix,Julia Costa,403.874.682-30,58,conservador
453,2026-03-27 18:46:04.161419,RS,Porto Alegre,Patrícia,Tenis Zallur Performance A7,A6-BRA,Branco,1,300,115,Boleto,Lucas Silva,450.199.900-21,57,conservador
537,2026-03-27 18:46:04.162422,RS,Porto Alegre,Lucas,Tenis Zallur Air A14,A13-CIN,Cinza,2,540,242,Pix,Lucas Pereira,732.835.323-19,34,equilibrado
1838,2026-03-27 18:46:04.179412,MG,Belo Horizonte,Mariana,Tenis Zallur Street A4,A3-AZU,Azul,1,180,65,Pix,Julia Silva,637.624.417-83,20,impulsivo
2179,2026-03-27 18:46:04.184422,SP,São Paulo,Amanda,Tenis Zallur Max A12,A11-AZU,Azul,1,320,135,Cartão de Crédito,Lucas Santos,223.155.681-64,52,conservador
398,2026-03-27 19:46:04.160422,PR,Curitiba,Juliana,Tenis Zallur Air A14,A13-CIN,Cinza,1,270,121,Boleto,Mariana Santos,771.383.688-80,59,conservador
631,2026-03-27 19:46:04.163421,BA,Salvador,Rafael,Tenis Zallur Street A4,A3-CIN,Cinza,3,540,210,Boleto,Julia Silva,905.307.442-88,21,impulsivo
796,2026-03-27 19:46:04.165422,MG,Belo Horizonte,João,Tenis Zallur Classic A5,A4-BRA,Branco,1,220,76,Pix,Julia Pereira,247.362.756-92,45,conservador
1100,2026-03-27 19:46:04.169418,BA,Salvador,Camila,Tenis Zallur Pro A10,A9-BRA,Branco,1,280,100,Pix,João Silva,142.147.702-89,36,equilibrado
1143,2026-03-27 19:46:04.169418,PE,Recife,Larissa,Tenis Zallur Ultra A13,A12-BRA,Branco,2,800,302,Pix,Pedro Costa,342.402.240-53,26,equilibrado
1908,2026-03-27 19:46:04.180413,MG,Belo Horizonte,João,Tenis Zallur Flex A9,A8-BRA,Branco,1,210,103,Cartão de Crédito,Ana Santos,255.983.496-67,24,impulsivo
2377,2026-03-27 19:46:04.186423,BA,Salvador,Camila,Tenis Zallur Casual A1,A0-AZU,Azul,1,150,70,Pix,Pedro Pereira,491.696.434-51,38,equilibrado
2793,2026-03-27 19:46:04.192414,PR,Curitiba,Bruno,Tenis Zallur Casual A1,A0-CIN,Cinza,3,450,192,Boleto,Julia Costa,476.362.993-79,18,impulsivo
221,2026-03-27 20:46:04.156420,MG,Belo Horizonte,Mariana,Tenis Zallur Classic A5,A4-VER,Vermelho,3,660,267,Cartão de Crédito,Mariana Souza,377.550.734-35,21,impulsivo
1031,2026-03-27 20:46:04.168419,MG,Belo Horizonte,Mariana,Tenis Zallur Esportivo A2,A1-AZU,Azul,2,400,154,Pix,Ana Pereira,737.822.223-94,32,equilibrado
1703,2026-03-27 20:46:04.177426,PE,Recife,Larissa,Tenis Zallur Classic A5,A4-BRA,Branco,1,220,76,Boleto,João Costa,903.689.499-67,43,conservador
2329,2026-03-27 20:46:04.186423,MG,Belo Horizonte,João,Tenis Zallur Flex A9,A8-BRA,Branco,1,210,103,Boleto,Mariana Costa,505.977.544-31,54,conservador
2897,2026-03-27 20:46:04.193428,MG,Belo Horizonte,João,Tenis Zallur Comfort A6,A5-VER,Vermelho,1,170,62,Boleto,Pedro Costa,698.811.939-48,27,equilibrado
